"q95","q90","Median","q10","q5","escapement"
0,0,0,0,0,0
17819.873016,13594.390436,6498.222504,3689.354771,3162.128944,500
34685.089919,26442.939472,12710.812957,7238.098654,6214.759743,1000
50627.101905,38613.627926,18635.085915,10660.23159,9161.469317,1500
65685.379708,50132.448992,24301.297712,13948.887058,11999.513381,2000
79756.461237,61096.060554,29691.720926,17124.258382,14770.308235,2500
93013.305116,71443.863875,34838.808546,20156.200305,17435.882065,3000
105517.814305,81113.103021,39724.312188,23079.321539,20001.049218,3500
117293.626873,90318.646426,44361.695083,25882.846446,22447.92974,4000
128253.14192,99201.909325,48805.51076,28548.741418,24819.635256,4500
138543.293446,107342.336135,53038.534887,31133.145168,27099.600534,5000
148549.363859,115015.241359,57063.08155,33609.371722,29281.087544,5500
157477.629257,122278.727728,60882.540279,35988.381554,31359.268078,6000
166259.039374,128851.73055,64458.501349,38252.161242,33425.157426,6500
175134.830998,135459.334487,67878.153779,40485.139404,35359.513911,7000
182522.082816,141462.868682,71090.501681,42537.041274,37221.785042,7500
189260.647732,147003.065011,74166.949634,44554.019658,38971.982367,8000
196046.281624,152046.435233,77100.792919,46523.995034,40617.981139,8500
201791.412142,156629.712537,79870.863015,48357.214002,42227.283744,9000
207562.602231,161078.52707,82391.094279,50044.913558,43790.72835,9500
212334.549376,165234.697476,84838.224619,51695.512008,45364.516879,10000
217142.415348,168795.153882,87170.007923,53200.006369,46841.665331,10500
221100.95184,172141.287575,89333.562064,54657.634748,48226.158924,11000
225271.505319,175408.151747,91295.677854,56081.807051,49539.422736,11500
228555.210618,178507.970676,93130.135825,57439.016473,50764.678475,12000
232246.874879,181399.299189,94869.630401,58658.557788,51944.53133,12500
235322.113759,183768.47697,96430.345422,59863.111929,52980.948036,13000
237590.566704,186007.765069,97869.055206,60984.272837,54031.92826,13500
240109.335707,187692.086982,99240.428565,62087.012946,54998.578055,14000
241791.528426,188975.048503,100482.631453,63100.610971,55900.377349,14500
242966.012533,190781.786507,101661.68007,63990.138145,56766.585653,15000
244409.824791,191968.613708,102683.360723,64932.528036,57572.114828,15500
245775.149711,193041.048906,103561.511328,65744.756321,58407.289541,16000
246638.81183,194146.890175,104468.824761,66486.82062,59190.610058,16500
247720.833209,194814.840226,105220.864412,67156.521775,59910.756178,17000
248109.224642,195714.09203,105925.554255,67870.957213,60536.621339,17500
247826.270531,196341.423989,106625.484781,68480.586211,61155.497678,18000
247897.552628,196858.263259,107240.400048,69058.362149,61758.555082,18500
248500.231077,197112.53995,107709.939618,69529.394824,62242.944294,19000
248447.558029,197339.367891,108080.710399,69997.023527,62696.598847,19500
248671.635506,197568.564992,108339.152038,70451.78758,63146.712947,20000
247877.591406,197330.444938,108604.076991,70802.619629,63483.912495,20500
247658.281745,196909.123442,108736.100209,71152.21206,63779.852953,21000
246715.764984,196502.403009,108858.319201,71417.682616,64047.144329,21500
246225.266307,196328.405812,108868.012973,71566.688583,64265.806069,22000
245860.039062,195830.793668,108868.213046,71677.932447,64424.245088,22500
244832.183434,194975.987776,108840.703667,71819.216901,64645.487844,23000
243523.826878,194415.569585,108730.219688,72013.0655,64862.217228,23500
242113.901443,193827.336981,108514.221901,72140.748891,64855.658557,24000
241064.793158,193203.250999,108327.90914,72153.515029,64896.240927,24500
239279.604423,192319.226558,108029.696263,72126.332866,65004.451966,25000
238352.308434,191240.254807,107741.215688,72073.779483,65043.304073,25500
237064.969727,190120.90328,107493.498822,71972.83947,65061.285677,26000
235959.262431,189047.778534,107041.955295,71925.828408,65106.436153,26500
235107.556775,187936.910847,106666.645773,71773.959858,65036.960912,27000
233638.751729,187015.186177,106289.506515,71664.834029,64882.081141,27500
232059.56287,185733.458386,105804.028149,71460.962702,64734.463507,28000
230151.7684,184738.612758,105231.12296,71132.685141,64518.424734,28500
228274.883197,183486.306577,104762.304351,70891.591806,64360.49972,29000
226307.7897,182263.578463,104179.194648,70686.388347,64183.426382,29500
224556.677686,181043.69518,103534.98401,70393.44468,63890.383768,30000
222638.639939,179706.415204,102944.896396,70069.514517,63624.516641,30500
221249.297901,178163.379842,102286.177253,69683.115387,63412.964398,31000
219651.191746,176702.993008,101505.841436,69393.642987,63202.147162,31500
217236.011743,175334.068891,100855.272483,69038.745463,62951.755281,32000
215260.325893,173611.201274,100092.732463,68681.166598,62636.741752,32500
212941.11447,171984.391478,99376.069684,68316.26816,62223.925889,33000
211085.881514,170371.853147,98631.416556,67896.665518,61904.514272,33500
209018.749048,168737.863875,97846.671387,67497.932196,61511.012373,34000
207202.613987,167231.943458,97084.851768,67042.386716,61109.225657,34500
205466.270704,165713.535843,96278.234194,66563.272347,60777.828307,35000
203814.793974,164250.688925,95543.397429,66002.016953,60373.13356,35500
201566.943649,162577.058874,94806.944354,65487.750399,59878.240649,36000
199871.159834,161385.127362,94027.25984,64948.632281,59461.559085,36500
198348.36909,159741.634849,93131.01304,64421.256511,59025.810257,37000
196628.802663,158077.082709,92333.645248,63829.612432,58640.913482,37500
194783.08649,156529.569859,91493.194291,63253.412283,58145.429002,38000
192977.795818,154974.648888,90630.646674,62747.384987,57591.502554,38500
191039.700968,153447.460979,89709.605244,62078.066265,57138.324285,39000
189436.930332,151710.287157,88861.014635,61537.642705,56615.656646,39500
187680.992937,150141.800205,88040.539525,60945.000129,56045.061857,40000
185785.790796,148469.741796,87131.052468,60361.770667,55526.495955,40500
183843.070091,146933.997761,86201.479428,59744.383383,54915.074796,41000
181750.810463,145455.54759,85315.696262,59199.3585,54318.647972,41500
179605.453673,143759.797518,84472.343435,58542.997729,53779.628104,42000
177040.872804,142044.749604,83455.252478,57866.573713,53153.537862,42500
175212.34213,140926.214985,82598.443601,57213.903088,52556.489584,43000
173228.064772,139618.703125,81701.276622,56581.149276,51946.546384,43500
171069.765545,138065.701457,80824.677429,55956.832983,51288.360187,44000
169206.294868,136692.542124,79933.340528,55380.617014,50754.291333,44500
167466.104211,135136.626199,79074.375235,54746.874668,50144.020509,45000
165647.206766,133800.086493,78161.082428,54128.088621,49574.222396,45500
164161.002282,132297.693077,77240.339745,53472.76578,48987.016321,46000
162591.315642,130762.904692,76367.538372,52807.811217,48388.441019,46500
161067.782218,129222.249757,75481.410131,52145.647545,47716.927359,47000
159223.314694,127671.189548,74621.490148,51453.13809,47095.757454,47500
157826.306567,126130.025353,73731.852775,50839.171521,46424.397419,48000
156192.968494,124620.379741,72875.111385,50222.371607,45861.433146,48500
154437.683588,123428.153715,71987.049362,49541.445971,45255.493054,49000
152609.373097,121941.542429,71092.135727,48857.729636,44625.521961,49500
151104.822944,120606.028062,70253.575565,48170.369341,43996.950973,50000
149248.430109,119256.984886,69406.972414,47539.080923,43350.105303,50500
147376.237762,117715.256528,68595.444011,46911.164567,42782.900172,51000
145444.347657,116478.830389,67803.34332,46232.592029,42133.307268,51500
143618.62014,115135.440929,66890.151241,45568.768904,41539.141564,52000
141801.596117,113669.291095,66083.647179,44893.509987,40956.085686,52500
140378.864716,112213.993089,65201.595929,44263.116242,40327.142938,53000
138958.983159,110856.707992,64370.943056,43625.653488,39697.192196,53500
137671.732524,109599.485445,63523.605762,43005.090172,39106.872108,54000
136283.951542,108450.888065,62722.831371,42340.903449,38504.743215,54500
134519.748051,107113.267394,61853.529835,41656.220219,37859.119697,55000
132477.795304,105819.434944,61003.263725,41029.800236,37249.783697,55500
130826.344555,104707.037416,60168.418122,40399.339485,36688.010843,56000
129320.602797,103399.087912,59386.872538,39735.850164,36084.474708,56500
127751.763332,102198.771009,58552.065201,39098.234266,35489.418109,57000
126474.704336,100934.118251,57768.018227,38469.630039,34901.233034,57500
125127.770687,99916.842852,56908.075847,37847.920007,34351.493171,58000
123970.614133,98788.417284,56094.538549,37251.076688,33789.805736,58500
122764.686839,97624.337516,55318.906009,36675.649189,33195.194467,59000
121782.539615,96516.534352,54557.572014,36083.251616,32610.445661,59500
120753.52618,95207.956367,53799.822324,35501.615871,32046.290565,60000
119376.700559,94132.904711,53054.763177,34953.222834,31530.843545,60500
118020.157084,93008.899197,52294.972439,34343.969795,30939.287286,61000
116662.771127,91888.655122,51503.926585,33767.032469,30448.145477,61500
115621.485765,90749.86095,50768.925051,33213.337889,29884.149155,62000
114485.155364,89695.673008,50001.439364,32650.00444,29384.693359,62500
113129.541515,88581.018646,49286.525203,32099.448126,28840.371185,63000
112071.200348,87416.920357,48522.188978,31579.572856,28345.435165,63500
111072.122744,86496.474501,47834.605028,31045.359154,27829.037443,64000
109738.617299,85551.999947,47141.719324,30470.209735,27272.937984,64500
108683.954154,84688.133063,46454.121427,29879.01668,26749.272067,65000
107501.419373,83677.272538,45775.175199,29380.707267,26255.764012,65500
106140.301583,82679.832592,45103.506778,28865.551143,25769.228877,66000
105017.734768,81676.930627,44444.531843,28332.064944,25270.85889,66500
103859.547199,80655.255465,43791.510547,27832.342765,24782.483215,67000
102747.971121,79676.700646,43129.072133,27306.309459,24303.807289,67500
101571.672066,78756.74921,42476.280897,26834.870895,23801.347567,68000
100097.090325,77813.145873,41842.285199,26322.880453,23365.338077,68500
98816.031959,76761.369946,41221.311661,25844.889765,22898.759908,69000
97688.072644,75855.537963,40602.294927,25379.685168,22416.896761,69500
96527.13608,74932.211107,39981.761766,24899.876689,21989.604839,70000
94939.489965,74089.3137,39396.115999,24429.904486,21538.87735,70500
93773.109245,73125.63157,38803.218453,23965.312084,21116.04059,71000
92795.680413,72317.693766,38195.990692,23534.619872,20683.193171,71500
91794.239967,71349.369863,37606.402415,23087.406437,20267.523727,72000
90541.918858,70401.742593,37005.746958,22629.51735,19886.477745,72500
89561.024469,69614.891766,36429.829146,22226.302478,19502.598742,73000
88538.481888,68761.201326,35860.543779,21818.377998,19104.636019,73500
87489.949157,67903.860074,35276.913282,21396.011243,18747.485658,74000
86263.847196,67154.035244,34736.706239,20975.458214,18367.176791,74500
85312.886936,66379.595147,34181.626395,20550.426975,17997.755922,75000
84335.302013,65640.311799,33604.994389,20151.82319,17640.930698,75500
83283.540949,64864.16433,33075.366225,19739.434462,17288.098645,76000
82298.569655,64049.409797,32573.456812,19363.02875,16933.379734,76500
81611.759387,63260.539464,32052.038729,18972.226657,16594.725794,77000
80932.642984,62379.271705,31573.619202,18579.214887,16261.857852,77500
79998.577169,61676.739951,31081.101609,18203.340596,15919.873744,78000
79160.164406,60937.910534,30612.431483,17849.883821,15585.426171,78500
78368.012732,60075.766023,30131.614745,17500.66283,15267.890767,79000
77595.012472,59306.076183,29636.085776,17150.355085,14944.225979,79500
76629.133107,58612.924593,29180.420216,16799.57642,14618.825402,80000
75919.719828,57917.49131,28722.828198,16477.078862,14305.392354,80500
75190.435865,57239.372883,28271.764545,16157.96433,13998.643858,81000
74289.242324,56612.450785,27812.060332,15826.435016,13690.494965,81500
73502.989492,55889.55486,27372.846405,15512.982151,13389.321147,82000
72873.914314,55056.815242,26918.546788,15206.957328,13113.786486,82500
72041.897159,54455.814781,26458.343053,14902.032163,12832.469912,83000
71272.62653,53726.520745,26039.791921,14594.67863,12558.107523,83500
70483.773028,53072.978695,25625.710361,14300.050626,12290.786275,84000
69562.562086,52458.756559,25221.230674,14020.460445,12027.155227,84500
68727.644513,51762.366978,24803.900292,13722.007788,11764.165337,85000
67996.064251,51089.902002,24384.29207,13440.3635,11513.932513,85500
67160.079684,50457.970304,23994.111679,13157.173642,11265.055817,86000
66476.97502,49849.55168,23599.167951,12903.642538,11018.883152,86500
65797.404238,49269.152242,23210.760998,12620.551463,10784.145127,87000
64984.276283,48658.141372,22835.795125,12348.945965,10539.902937,87500
64173.299041,48104.280331,22462.10042,12096.020587,10303.055461,88000
63374.034281,47536.974419,22051.502305,11850.143712,10069.65207,88500
62614.805461,46948.66186,21702.733981,11598.959039,9829.889885,89000
62039.247967,46377.743307,21343.115657,11351.396157,9607.521271,89500
61245.529902,45839.992065,20986.930906,11112.05552,9387.89685,90000
60456.770387,45270.651592,20633.897566,10889.949911,9180.237081,90500
59826.605114,44679.23032,20280.634302,10649.46153,8958.82378,91000
59160.934919,44142.0721,19941.779497,10415.21588,8753.206373,91500
58532.614276,43614.62762,19608.270353,10194.571122,8552.497487,92000
57880.281178,43078.726446,19273.923839,9969.277109,8353.395889,92500
57189.856265,42481.463639,18946.521513,9749.451774,8155.733473,93000
56481.809383,41971.446235,18618.365289,9544.717584,7962.286117,93500
55680.064729,41455.455001,18308.77347,9325.190646,7775.141271,94000
55015.353049,40928.574738,18007.499175,9121.663523,7591.258227,94500
54344.041901,40420.557315,17707.236174,8938.804142,7423.9821,95000
53670.137578,39902.539286,17409.994904,8748.802762,7249.974698,95500
53109.551892,39419.973958,17119.528851,8557.719619,7078.852913,96000
52559.606305,38944.428434,16844.667903,8377.362898,6914.022808,96500
51953.355302,38446.089261,16556.872299,8196.935655,6749.244248,97000
51407.655161,37942.097659,16257.632834,8019.038046,6585.303507,97500
50731.531146,37514.304623,15973.509078,7847.24042,6437.644849,98000
50098.7136,37079.630386,15696.724478,7674.636191,6292.900035,98500
49577.703743,36656.784497,15427.952111,7501.541554,6136.880486,99000
49017.249638,36209.921111,15165.701726,7333.369495,5997.071378,99500
48474.281207,35748.886332,14904.573574,7166.560709,5852.39208,100000
47857.144951,35320.837519,14655.73822,7019.68863,5714.004728,100500
47261.265233,34823.372016,14402.71604,6862.617236,5570.072069,101000
46731.587837,34365.747339,14157.710996,6719.805207,5429.311181,101500
46315.19181,33907.889039,13906.191935,6574.21469,5295.50582,102000
45798.126208,33508.661901,13661.423899,6428.199134,5176.399932,102500
45244.303768,33092.521353,13406.485776,6287.50415,5050.755059,103000
