"q95","q90","Median","q10","q5","escapement"
0,0,0,0,0,0
7343.066579,6224.610626,3930.724499,2561.006706,2283.740272,500
14330.813255,12142.131548,7683.995837,5018.314956,4477.314528,1000
20944.919678,17767.851475,11263.869417,7365.841032,6572.578267,1500
27219.247672,23130.069681,14666.305914,9611.850006,8585.654731,2000
33169.601595,28182.752316,17900.004128,11768.888647,10510.746486,2500
38805.874702,32955.30874,20987.403107,13819.18316,12357.098727,3000
44103.136942,37543.892571,23915.180278,15787.75193,14120.747371,3500
49115.719256,41853.538945,26697.069289,17667.32008,15808.58135,4000
53789.363896,45909.953161,29326.396005,19446.026172,17399.919839,4500
58300.199589,49736.071544,31819.415327,21150.492489,18939.254589,5000
62556.719878,53298.065889,34135.825044,22750.034567,20395.525175,5500
66463.773976,56728.827981,36346.557912,24260.824165,21775.476664,6000
70170.050691,59938.859179,38436.408838,25701.780396,23085.289871,6500
73558.012057,62981.194923,40416.445918,27048.35743,24313.395708,7000
76837.579488,65856.821455,42290.295442,28325.754045,25469.064351,7500
79884.695475,68543.39535,44025.733388,29535.173637,26614.764037,8000
82704.763162,70996.882631,45641.003772,30711.424361,27686.534104,8500
85135.303849,73279.379478,47151.693883,31757.537525,28660.363782,9000
87457.566839,75449.156236,48570.563458,32781.088403,29568.501522,9500
89755.257981,77361.398991,49885.612069,33726.6746,30384.837066,10000
91770.767721,79215.3631,51096.63151,34581.514647,31183.526692,10500
93627.110568,80917.62225,52203.940839,35392.486128,31893.466796,11000
95337.850763,82396.486084,53267.331931,36151.060711,32562.085354,11500
96935.976284,83793.131723,54202.747193,36799.969103,33215.173706,12000
98441.850472,84985.616949,55004.090877,37390.127838,33770.891704,12500
99753.838382,86117.769672,55780.69897,37983.574353,34281.135155,13000
101059.771428,87221.075242,56504.780919,38493.825166,34748.49888,13500
102120.89022,88235.223876,57155.985486,38947.549933,35152.053021,14000
103045.075225,89074.60425,57713.188547,39379.247024,35475.729831,14500
103944.772182,89909.177146,58234.674916,39697.883552,35762.884482,15000
104745.087404,90466.968017,58680.984285,40028.203037,36072.32053,15500
105317.617199,91026.525865,58999.363639,40267.041641,36313.262089,16000
105899.401262,91485.115313,59266.254761,40481.737914,36496.783416,16500
